"security_id","symbol","name","series","tick_size","lot_size","instrument_type","segment","exchange","upper_limit","lower_limit","expiry_date","strike_price","freeze_quantity"
"8413","MIDCAPETF","Mirae Nifty Midcap 150 ETF","EQ","1.0000","1","ETF","E","NSE","21.6300","14.4200","","","5546173"
"8632","KOTAKLOVOL","KOTAKMAMC - KOTAKLOVOL","EQ","1.0000","1","ETF","E","NSE","21.5800","14.3900","","","1347523"
"8882","TNIDETF","TATAAML - TNIDETF","EQ","1.0000","1","ETF","E","NSE","93.4500","62.3000","","","281931"
"10512","KOTAKCONS","KOTAKMAMC - KOTAKCONS","EQ","1.0000","1","ETF","E","NSE","116.4300","77.6200","","","2952"
"10508","MOHEALTH","MOTILALAMC - MOHEALTH","EQ","1.0000","1","ETF","E","NSE","40.7800","27.1900","","","96972"
"10585","MOM30IETF","ICICIPRAMC - ICICIMOM30","EQ","1.0000","1","ETF","E","NSE","35.3800","23.5900","","","448667"
"8654","MOLOWVOL","MOTILALAMC - MOLOWVOL","EQ","1.0000","1","ETF","E","NSE","40.6300","27.0800","","","272690"
"8182","MOMOMENTUM","MOTILALAMC - MOMOMENTUM","EQ","1.0000","1","ETF","E","NSE","70.4700","46.9800","","","143389"
"10676","KOTAKMNC","KOTAKMAMC - KOTAKMNC","EQ","1.0000","1","ETF","E","NSE","29.4100","19.6000","","","201283"
"10690","NIFTYQLITY","BIRLASLAMC - NIFTYQLITY","EQ","1.0000","1","ETF","E","NSE","22.6000","15.0700","","","445119"
"10693","MOMENTUM","BIRLASLAMC - MOMENTUM","EQ","1.0000","1","ETF","E","NSE","35.1800","23.4500","","","326172"
"10723","INFRAIETF","ICICIPRAMC - ICICIINFRA","EQ","1.0000","1","ETF","E","NSE","97.2700","64.8400","","","448433"
"543572","DSPSILVETF","DSP Mutual Fund","E","1.0000","1","ETF","E","BSE","85.0900","56.7200","","","-1"
"10761","DSPSILVETF","DSPAMC - DSPSILVETF","EQ","1.0000","1","ETF","E","NSE","85.0900","56.7200","","","419288"
"10822","MOQUALITY","MOTILALAMC - MOQUALITY","EQ","1.0000","1","ETF","E","NSE","202.8200","135.2100","","","18621"
"10825","MOVALUE","MOTILALAMC - MOVALUE","EQ","1.0000","1","ETF","E","NSE","107.4600","71.6400","","","102582"
"11037","BANKIETF","ICICI Prudential Banking ETF","EQ","1.0000","1","ETF","E","NSE","55.6800","37.1200","","","2154883"
"22365","ITIETF","ICICI Prudential IT ETF","EQ","1.0000","1","ETF","E","NSE","47.3700","31.5800","","","2532885"
"10876","HDFCSILVER","HDFCAMC - HDFCSILVER","EQ","1.0000","1","ETF","E","NSE","84.8100","56.5400","","","648808"
"543592","HDFCSILVER","HDFC Mutual Fund","E","1.0000","1","ETF","E","BSE","84.8100","56.5400","","","-1"
"11193","AXISILVER","AXISAMC - AXISILVER","EQ","1.0000","1","ETF","E","NSE","88.1200","58.7500","","","201001"
