"security_id","symbol","name","series","tick_size","lot_size","instrument_type","segment","exchange","upper_limit","lower_limit","expiry_date","strike_price","freeze_quantity"
"71850","MOTHERSON-Feb2024-FUT","MOTHERSON FEB FUT","","5.0000","7100","FUTSTK","D","NSE","117.6000","96.2500","2024-02-29 14:00:00","","284001"
"71851","MPHASIS-Feb2024-FUT","MPHASIS FEB FUT","","5.0000","275","FUTSTK","D","NSE","2789.9500","2282.7000","2024-02-29 14:00:00","","8251"
"71852","MRF-Feb2024-FUT","MRF FEB FUT","","5.0000","5","FUTSTK","D","NSE","156455.0500","128008.7000","2024-02-29 14:00:00","","201"
"71853","MUTHOOTFIN-Feb2024-FUT","MUTHOOTFIN FEB FUT","","5.0000","550","FUTSTK","D","NSE","1467.6500","1200.8000","2024-02-29 14:00:00","","16501"
"71854","NATIONALUM-Feb2024-FUT","NATIONALUM FEB FUT","","5.0000","7500","FUTSTK","D","NSE","140.4000","114.8500","2024-02-29 14:00:00","","225001"
"71855","NAUKRI-Feb2024-FUT","NAUKRI FEB FUT","","5.0000","150","FUTSTK","D","NSE","5455.4500","4463.5500","2024-02-29 14:00:00","","4501"
"71857","NAVINFLUOR-Feb2024-FUT","NAVINFLUOR FEB FUT","","5.0000","150","FUTSTK","D","NSE","3676.7500","3008.2500","2024-02-29 14:00:00","","6001"
"71858","NESTLEIND-Feb2024-FUT","NESTLEIND FEB FUT","","5.0000","400","FUTSTK","D","NSE","2724.0000","2228.7500","2024-02-29 14:00:00","","12001"
"71859","NMDC-Feb2024-FUT","NMDC FEB FUT","","5.0000","4500","FUTSTK","D","NSE","224.0000","183.2500","2024-02-29 14:00:00","","135001"
"71860","NTPC-Feb2024-FUT","NTPC FEB FUT","","5.0000","3000","FUTSTK","D","NSE","332.4000","271.9500","2024-02-29 14:00:00","","90001"
"71861","OBEROIRLTY-Feb2024-FUT","OBEROIRLTY FEB FUT","","5.0000","700","FUTSTK","D","NSE","1517.9500","1242.0000","2024-02-29 14:00:00","","21001"
"71862","OFSS-Feb2024-FUT","OFSS FEB FUT","","5.0000","200","FUTSTK","D","NSE","7161.0000","5859.0000","2024-02-29 14:00:00","","6001"
"71863","ONGC-Feb2024-FUT","ONGC FEB FUT","","5.0000","3850","FUTSTK","D","NSE","253.6500","207.5000","2024-02-29 14:00:00","","115501"
"71864","PAGEIND-Feb2024-FUT","PAGEIND FEB FUT","","5.0000","15","FUTSTK","D","NSE","40356.0000","33018.5500","2024-02-29 14:00:00","","601"
"71865","PEL-Feb2024-FUT","PEL FEB FUT","","5.0000","750","FUTSTK","D","NSE","945.8500","773.9000","2024-02-29 14:00:00","","22501"
"71866","PERSISTENT-Feb2024-FUT","PERSISTENT FEB FUT","","5.0000","100","FUTSTK","D","NSE","9004.8500","7367.6000","2024-02-29 14:00:00","","3001"
"71867","PETRONET-Feb2024-FUT","PETRONET FEB FUT","","5.0000","3000","FUTSTK","D","NSE","287.7500","235.4000","2024-02-29 14:00:00","","120001"
"71868","PFC-Feb2024-FUT","PFC FEB FUT","","5.0000","3875","FUTSTK","D","NSE","438.2000","358.5500","2024-02-29 14:00:00","","77501"
"71878","PIDILITIND-Feb2024-FUT","PIDILITIND FEB FUT","","5.0000","250","FUTSTK","D","NSE","2793.4500","2285.5500","2024-02-29 14:00:00","","10001"
"71879","PIIND-Feb2024-FUT","PIIND FEB FUT","","5.0000","250","FUTSTK","D","NSE","3623.0000","2964.2500","2024-02-29 14:00:00","","7501"
"71880","PNB-Feb2024-FUT","PNB FEB FUT","","5.0000","8000","FUTSTK","D","NSE","109.4000","89.5500","2024-02-29 14:00:00","","240001"
"71881","POLYCAB-Feb2024-FUT","POLYCAB FEB FUT","","5.0000","100","FUTSTK","D","NSE","4568.8500","3738.1500","2024-02-29 14:00:00","","4001"
"71886","POWERGRID-Feb2024-FUT","POWERGRID FEB FUT","","5.0000","3600","FUTSTK","D","NSE","260.4000","213.0500","2024-02-29 14:00:00","","108001"
"71887","PVRINOX-Feb2024-FUT","PVRINOX FEB FUT","","5.0000","407","FUTSTK","D","NSE","1633.4500","1336.5000","2024-02-29 14:00:00","","12211"
"71888","RAMCOCEM-Feb2024-FUT","RAMCOCEM FEB FUT","","5.0000","850","FUTSTK","D","NSE","1041.3500","852.0000","2024-02-29 14:00:00","","25501"
"71889","RBLBANK-Feb2024-FUT","RBLBANK FEB FUT","","5.0000","2500","FUTSTK","D","NSE","281.4500","230.3000","2024-02-29 14:00:00","","100001"
"71890","RECLTD-Feb2024-FUT","RECLTD FEB FUT","","5.0000","2000","FUTSTK","D","NSE","480.5500","393.2000","2024-02-29 14:00:00","","60001"
